帧号(Frame),时间(s)(Time),像素位移X(PixelX),像素位移Y(PixelY),物理位移y(m)(PhysicalY),瞬时速度v(m/s)(Velocity),加速度a(m/s^2)(Acceleration),瞬时动能Ek(J),瞬时势能Ep(J),机械能E(J)
194,0.8041666666666667,-3.0,309.0,1.0446247464503042,4.056795131845853,-194.7261663286041,1.2343190056326154,5.814401622718053,7.048720628350669
195,0.8083333333333333,-4.0,316.0,1.068289384719405,5.679513184584064,389.45233265716166,2.4192652510398154,5.779614604462475,8.198879855502291
196,0.8125,-4.0,321.0,1.0851926977687627,4.056795131845853,-389.452332657172,1.2343190056326154,5.754766734279919,6.989085739912534
197,0.8166666666666667,-3.0,327.0,1.105476673427992,4.868154158215034,194.7261663286041,1.7774193681109742,5.724949290060851,7.502368658171825
198,0.8208333333333333,-4.0,334.0,1.1291413116970923,5.679513184584162,194.72616632859155,2.4192652510399,5.690162271805273,8.109427522845174
199,0.825,-4.0,339.0,1.1460446247464502,4.056795131845853,-389.4523326571957,1.2343190056326154,5.665314401622719,6.899633407255334
200,0.8291666666666666,-3.0,346.0,1.169709263015551,5.679513184584216,389.4523326572085,2.419265251039945,5.6305273833671405,8.049792634407085
201,0.8333333333333334,-4.0,352.0,1.1899932386747802,4.868154158215034,-194.72616632860436,1.7774193681109742,5.600709939148073,7.378129307259048
202,0.8375,-4.0,358.0,1.2102772143340097,4.868154158214904,-3.112177182629167e-11,1.7774193681108794,5.570892494929006,7.348311863039886
203,0.8416666666666667,-4.0,364.0,1.2305611899932387,4.868154158215034,3.11217718262925e-11,1.7774193681109742,5.541075050709939,7.318494418820913
204,0.8458333333333333,-4.0,371.0,1.2542258282623393,5.679513184584162,194.72616632859155,2.4192652510399,5.506288032454361,7.92555328349426
205,0.85,-4.0,377.0,1.2745098039215683,4.868154158215034,-194.72616632859155,1.7774193681109742,5.476470588235294,7.253889956346269
206,0.8541666666666666,-4.0,384.0,1.2981744421906694,5.679513184584216,194.72616632860436,2.419265251039945,5.441683569979716,7.860948821019662
207,0.8583333333333333,-4.0,390.0,1.3184584178498986,4.868154158215034,-194.72616632860436,1.7774193681109742,5.41186612576065,7.189285493871624
208,0.8624999999999999,-5.0,397.0,1.3421230561189992,5.679513184584162,194.72616632859155,2.4192652510399,5.377079107505071,7.796344358544971
209,0.8666666666666667,-4.0,403.0,1.3624070317782284,4.868154158215034,-194.72616632859155,1.7774193681109742,5.347261663286004,7.124681031396978
210,0.8708333333333333,-5.0,410.0,1.3860716700473292,5.679513184584064,194.7261663285627,2.4192652510398154,5.312474645030426,7.731739896070241
211,0.875,-4.0,417.0,1.40973630831643,5.679513184584216,3.645084234449327e-11,2.419265251039945,5.277687626774848,7.696952877814793
212,0.8791666666666667,-5.0,423.0,1.4300202839756593,4.868154158215034,-194.72616632860436,1.7774193681109742,5.247870182555781,7.025289550666756
213,0.8833333333333333,-4.0,430.0,1.45368492224476,5.679513184584162,194.72616632859155,2.4192652510399,5.213083164300203,7.632348415340102
214,0.8875,-5.0,437.0,1.477349560513861,5.679513184584216,1.2789769243681849e-11,2.419265251039945,5.178296146044625,7.59756139708457
215,0.8916666666666666,-5.0,444.0,1.5010141987829615,5.679513184584216,0.0,2.419265251039945,5.143509127789047,7.562774378828992
216,0.8958333333333334,-5.0,451.0,1.524678837052062,5.679513184584162,-1.2789769243681849e-11,2.4192652510399,5.108722109533469,7.527987360573368
217,0.9,-5.0,458.0,1.548343475321163,5.679513184584064,-2.366107310081079e-11,2.4192652510398154,5.073935091277891,7.493200342317706
218,0.9041666666666667,-5.0,465.0,1.5720081135902635,5.679513184584216,3.645084234449327e-11,2.419265251039945,5.039148073022313,7.458413324062258
219,0.9083333333333333,-4.0,473.0,1.599053414469236,6.490872210953343,194.72616632859132,3.1598566544194755,4.999391480730223,8.1592481351497
220,0.9125,-5.0,480.0,1.6227180527383367,5.679513184584216,-194.72616632859132,2.419265251039945,4.964604462474645,7.38386971351459
221,0.9166666666666666,-5.0,487.0,1.6463826910074375,5.679513184584216,0.0,2.419265251039945,4.929817444219067,7.349082695259012
222,0.9208333333333333,-5.0,494.0,1.670047329276538,5.679513184584162,-1.2789769243681849e-11,2.4192652510399,4.89503042596349,7.31429567700339
223,0.9249999999999999,-5.0,501.0503270833333,1.6938821064345275,5.720346517917483,9.799999999997093,2.4541773213788005,4.859993303541245,7.314170624920045
224,0.9291666666666667,-5.0,508.15098125,1.7178870224814062,5.761179851250911,9.80000000002267,2.48933949588446,4.8247060769523324,7.314045572836792
225,0.9333333333333333,-5.0,515.3019625,1.7420620774171736,5.802013184584024,9.79999999994695,2.5247517745565133,4.789168746196754,7.313920520753268
226,0.9375,-5.0,522.5032708333333,1.76640727124183,5.842846517917553,9.800000000046971,2.5604141573955954,4.75338131127451,7.313795468670106
227,0.9416666666666667,-5.0,529.75490625,1.7909226039553752,5.883679851250875,9.799999999997304,2.596326644401164,4.717343772185599,7.313670416586762
228,0.9458333333333333,-5.0,537.0568687499999,1.815608075557809,5.924513184584143,9.7999999999843,2.6324892355733502,4.68105612893002,7.313545364503371
229,0.95,-5.0,544.4091583333333,1.840463686049132,5.965346517917517,9.80000000000988,2.6689019309122988,4.644518381507776,7.313420312420074
230,0.9541666666666666,-5.0,551.8117749999999,1.865489435429344,6.006179851250838,9.799999999997093,2.7055647304178656,4.607730529918865,7.313295260336731
231,0.9583333333333334,-5.0,559.2647187499999,1.8906853236984449,6.047013184584266,9.80000000002267,2.742477634090196,4.570692574163287,7.313170208253483
232,0.9625,-5.0,566.7679895833332,1.916051350856434,6.087846517917319,9.799999999932457,2.7796406419288515,4.533404514241042,7.313045156169894
233,0.9666666666666667,-5.0,574.3215875,1.9415875169033128,6.128679851250909,9.80000000006168,2.8170537539346645,4.49586635015213,7.312920104086794
234,0.9708333333333333,-5.0,581.9255125,1.9672938218390803,6.16951318458423,9.799999999997093,2.854716970106898,4.458078081896552,7.31279505200345
235,0.975,-5.0,589.5797645833333,1.9931702656637365,6.210346517917498,9.7999999999843,2.8926302904457493,4.420039709474307,7.312669999920056
236,0.9791666666666666,-5.0,597.28434375,2.019216848377282,6.251179851250925,9.80000000002267,2.9307937149514154,4.381751232885396,7.312544947836811
237,0.9833333333333333,-5.0,605.0392499999999,2.0454335699797155,6.292013184584087,9.799999999958722,2.969207243623498,4.343212652129818,7.312419895753317
238,0.9874999999999999,-5.0,612.8444833333333,2.0718204304710386,6.332846517917568,9.80000000003546,3.0078708764625497,4.3044239672075735,7.312294843670124
239,0.9916666666666667,-5.0,620.70004375,2.0983774298512508,6.373679851250942,9.80000000000988,3.046784613468167,4.265385178118661,7.312169791586829
240,0.9958333333333333,-5.0,628.6059312499999,2.125104568120351,6.4145131845839325,9.799999999917532,3.0859484546400826,4.226096284863083,7.3120447395031665
241,1.0,-5.0,636.5621458333333,2.152001845278341,6.455346517917585,9.8000000000766,3.1253623999793017,4.186557287440839,7.31191968742014
242,1.0041666666666667,-5.0,644.5686874999999,2.1790692613252194,6.496179851250853,9.7999999999843,3.165026449484816,4.146768185851927,7.311794635336744
243,1.0083333333333333,-5.0,652.6255562499999,2.206306816260987,6.537013184584227,9.80000000000988,3.204940603157101,4.106728980096349,7.31166958325345
244,1.0125,-5.0,660.7327520833333,2.233714510085643,6.577846517917495,9.7999999999843,3.2451048609959483,4.066439670174105,7.311544531170053
245,1.0166666666666666,-5.0,668.890275,2.2612923427991887,6.618679851250976,9.80000000003546,3.285519223001673,4.025900256085192,7.311419479086865
246,1.0208333333333333,-5.0,677.098125,2.2890403144016225,6.659513184584138,9.799999999958937,3.3261836891737477,3.985110737829615,7.311294427003363
247,1.025,-5.0,685.3563020833333,2.3169584248929453,6.700346517917334,9.799999999966774,3.3670982595125203,3.9440711154073695,7.31116937491989
248,1.0291666666666666,-5.0,693.66480625,2.3450466742731573,6.741179851250887,9.800000000052728,3.4082629340183197,3.902781388818459,7.311044322836778
249,1.0333333333333332,-5.0,702.0236375,2.373305062542258,6.782013184584154,9.7999999999843,3.4496777126904976,3.861241558062881,7.310919270753379
250,1.0375,-5.0,710.4327958333333,2.401733589700248,6.822846517917635,9.80000000003546,3.49134259552956,3.819451623140636,7.310794218670195
251,1.0416666666666667,-5.0,718.89228125,2.4303322557471265,6.863679851250903,9.7999999999843,3.533257582535071,3.777411584051724,7.310669166586795
252,1.0458333333333334,-5.0,727.40209375,2.459101060682894,6.904513184584172,9.799999999984514,3.5754226737072496,3.735121440796146,7.310544114503395
253,1.05,-5.0,735.9622333333333,2.48804000450755,6.945346517917546,9.80000000000988,3.617837869046204,3.692581193373901,7.310419062420104
254,1.0541666666666667,-5.0,744.5726999999999,2.517149087221095,6.986179851250814,9.7999999999843,3.660503168551713,3.64979084178499,7.310294010336703
255,1.0583333333333333,-5.0,753.23349375,2.546428308823529,7.027013184584001,9.799999999964642,3.703418572223803,3.606750386029412,7.310168958253215
256,1.0625,-5.0,761.9446145833333,2.575877669314852,7.0678465179175625,9.800000000054858,3.746584080062956,3.563459826107167,7.310043906170122
257,1.0666666666666667,-5.0,770.7060624999999,2.605497168695064,7.10867985125083,9.7999999999843,3.7899996920684647,3.519919162018256,7.309918854086721
258,1.0708333333333333,-5.0,779.5178374999999,2.6352868069641646,7.1495131845842055,9.800000000010094,3.833665408240754,3.476128393762678,7.309793802003432
259,1.075,-5.0,788.3799395833332,2.665246584122154,7.190346517917473,9.7999999999843,3.877581228579595,3.4320875213404336,7.309668749920029
260,1.0791666666666666,-5.0,797.2923687499999,2.695376500169033,7.231179851250954,9.80000000003546,3.9217471530853327,3.387796544751521,7.309543697836855
261,1.0833333333333333,-5.0,806.2551249999999,2.7256765551048003,7.272013184584222,9.7999999999843,3.9661631817575063,3.3432554639959435,7.30941864575345
262,1.0875,-5.0,815.2682083333332,2.756146748929456,7.312846517917189,9.799999999911778,4.010829314596016,3.2984642790737,7.309293593669716
263,1.0916666666666666,-5.0,824.3316187499998,2.7867870816430016,7.353679851250971,9.800000000107724,4.055745551602087,3.2534229899847875,7.309168541586875
264,1.0958333333333332,-5.0,833.4453562499998,2.817597553245436,7.394513184584133,9.799999999958937,4.100911892774143,3.20813159672921,7.309043489503352
265,1.1,-5.0,842.6094208333332,2.848578163736758,7.435346517917507,9.80000000000988,4.1463283381131,3.1625900993069656,7.308918437420065
266,1.1041666666666667,-5.0,851.8238124999998,2.87972891311697,7.4761798512508815,9.80000000000988,4.191994887618724,3.116798497718054,7.308793385336777
267,1.1083333333333334,-5.0,861.0885312499997,2.9110498013860706,7.517013184584149,9.7999999999843,4.237911541290895,3.0707567919624763,7.3086683332533715
268,1.1125,-5.0,870.4035770833331,2.94254082854406,7.557846517917524,9.80000000000988,4.2840782991298525,3.0244649820402314,7.308543281170084
269,1.1166666666666667,-5.0,879.7689499999997,2.974201994590939,7.598679851250898,9.80000000000988,4.330495161135477,2.97792306795132,7.308418229086797
270,1.1208333333333333,-5.0,889.1846499999997,3.006033299526706,7.639513184583962,9.799999999935226,4.377162127307415,2.931131049695742,7.308293177003156
271,1.125,-5.0,898.650677083333,3.0380347433513624,7.680346517917541,9.800000000058908,4.424079197646607,2.8840889272734973,7.308168124920104
272,1.1291666666666667,-5.0,908.1670312499996,3.0702063260649077,7.721179851250809,9.7999999999843,4.47124637215211,2.8367967006845864,7.308043072836696
273,1.1333333333333333,-5.0,917.7337124999996,3.1025480476673413,7.762013184584183,9.80000000000988,4.518663650824402,2.7892543699290084,7.30791802075341
274,1.1375,-5.0,927.3507208333328,3.135059908158664,7.802846517917451,9.7999999999843,4.566331033663237,2.741461935006764,7.30779296867
275,1.1416666666666666,-5.0,937.0180562499996,3.167741907538876,7.843679851250932,9.80000000003546,4.614248520668988,2.6934193959178523,7.307667916586841
276,1.1458333333333333,-5.0,946.7357187499996,3.2005940458079767,7.8845131845842,9.799999999984514,4.662416111841157,2.645126752662274,7.307542864503431
277,1.15,-5.0,956.5037083333328,3.233616322965966,7.925346517917257,9.799999999933307,4.710833807179739,2.5965840052400297,7.307417812419769
278,1.1541666666666666,-5.0,966.3220249999994,3.2668087390128444,7.966179851250843,9.800000000060614,4.759501606685617,2.547791153651118,7.307292760336735
279,1.1583333333333332,-5.0,976.1906687499992,3.3001712939486114,8.00701318458411,9.7999999999843,4.808419510357783,2.4987481978955413,7.307167708253324
280,1.1625,-5.0,986.1096395833326,3.333703987773268,8.047846517917591,9.80000000003546,4.857587518196873,2.4494551379732963,7.307042656170169
281,1.1666666666666667,-5.0,996.0789374999993,3.3674068204868126,8.088679851250753,9.799999999958722,4.907005630202242,2.399911973884385,7.306917604086628
282,1.1708333333333334,-5.0,1006.0985624999992,3.4012797920892464,8.129513184584127,9.80000000000988,4.956673846374536,2.350118705628808,7.306792552003344
283,1.175,-5.0,1016.1685145833324,3.435322902580569,8.170346517917501,9.80000000000988,5.006592166713497,2.3000753332065638,7.30666749992006
284,1.1791666666666667,-5.0,1026.288793749999,3.469536151960781,8.211179851250876,9.80000000000988,5.056760591219126,2.249781856617652,7.306542447836778
285,1.1833333333333333,-5.0,1036.459399999999,3.503919540229881,8.252013184583925,9.799999999931602,5.107179119891019,2.1992382758620743,7.306417395753094
286,1.1875,-5.0,1046.6803333333323,3.538473067387871,8.29284651791752,9.800000000062743,5.157847752730254,2.148444590939829,7.3062923436700835
287,1.1916666666666667,-5.0,1056.951593749999,3.573196733434749,8.333679851250787,9.7999999999843,5.20876648973575,2.0974008018509185,7.306167291586669
288,1.1958333333333333,-5.0,1067.2731812499987,3.608090538370517,8.374513184584162,9.80000000000988,5.259935330908047,2.0461069085953407,7.3060422395033875
289,1.2,-5.0,1077.645095833332,3.6431544821951727,8.415346517917536,9.80000000000988,5.31135427624701,1.994562911173096,7.305917187420106
290,1.2041666666666666,-5.0,1088.0673374999988,3.6783885649087176,8.456179851250804,9.7999999999843,5.363023325752504,1.942768809584185,7.30579213533669
291,1.2083333333333333,-5.0,1098.5399062499987,3.713792786511152,8.497013184584178,9.80000000000988,5.414942479424801,1.8907246038286072,7.305667083253408
292,1.2125,-5.0,1109.062802083332,3.749367147002474,8.537846517917218,9.79999999992947,5.467111737263338,1.838430293906363,7.305542031169701
293,1.2166666666666666,-5.0,1119.6360249999984,3.7851116463826857,8.57867985125082,9.80000000006445,5.51953109926926,1.785885879817452,7.305416979086712
294,1.2208333333333332,-5.0,1130.2595749999984,3.8210262846517855,8.619513184584195,9.80000000000988,5.572200565441557,1.733091361561874,7.305291927003431
295,1.225,-5.0,1140.9334520833318,3.857111061809776,8.660346517917462,9.7999999999843,5.625120135780384,1.6800467391396297,7.305166874920014
296,1.2291666666666667,-5.0,1151.6576562499984,3.893365977856654,8.701179851250837,9.80000000000988,5.678289810286015,1.6267520125507184,7.305041822836733
297,1.2333333333333334,-5.0,1162.4321874999982,3.929791032792421,8.742013184584104,9.7999999999843,5.731709588958174,1.573207181795141,7.304916770753315
298,1.2375,-5.0,1173.2570458333316,3.9663862266170775,8.782846517917587,9.800000000035888,5.785379471797281,1.519412246872896,7.304791718670177
299,1.2416666666666667,-5.0,1184.1322312499983,4.003151559330623,8.823679851250855,9.7999999999843,5.839299458802773,1.4653672077839848,7.304666666586758
300,1.2458333333333333,-5.0,1195.0577437499985,4.040087030933057,8.864513184583993,9.799999999952918,5.893469549974758,1.4110720645284065,7.304541614503164
301,1.25,-5.0,1206.0335833333315,4.07719264142438,8.905346517917497,9.800000000041004,5.947889745313896,1.356526817106162,7.304416562420058
302,1.2541666666666667,-5.0,1217.059749999998,4.114468390804591,8.946179851250765,9.7999999999843,6.002560044819386,1.3017314655172514,7.304291510336638
303,1.2583333333333333,-5.0,1228.136243749998,4.151914279073692,8.987013184584246,9.80000000003546,6.057480448491829,1.246686009761673,7.304166458253502
304,1.2625,-5.0,1239.2630645833317,4.189530306231681,9.027846517917514,9.7999999999843,6.112650956330652,1.1913904498394283,7.30404140617008
305,1.2666666666666666,-5.0,1250.440212499998,4.22731647227856,9.068679851250996,9.80000000003546,6.168071568336432,1.1358447857505165,7.303916354086949
306,1.2708333333333333,-5.0,1261.667687499998,4.265272777214327,9.10951318458405,9.799999999933142,6.223742284508297,1.080049017494939,7.303791302003235
307,1.275,-5.0,1272.9454895833312,4.303399221038983,9.15034651791753,9.80000000003546,6.27966310484741,1.0240031450726943,7.303666249920105
308,1.2791666666666666,-5.0,1284.273618749998,4.341695803752528,9.191179851250798,9.7999999999843,6.335834029352898,0.9677071684837836,7.303541197836681
309,1.2833333333333332,-5.0,1295.652074999998,4.3801625253549625,9.23201318458428,9.80000000003546,6.392255058025347,0.911161087728205,7.303416145753552
310,1.2875,-5.0,1307.0808583333312,4.4187993858462855,9.272846517917548,9.799999999984728,6.44892619086417,0.8543649028059603,7.30329109367013
311,1.2916666666666667,-5.0,1318.5599687499978,4.457606385226497,9.31367985125032,9.799999999864408,6.505847427868962,0.7973186137170493,7.303166041586011
312,1.2958333333333334,-5.0,1330.0894062499976,4.496583523495597,9.354513184584084,9.800000000103672,6.563018769041809,0.7400222204614719,7.303040989503281
313,1.3,-5.0,1341.669170833331,4.535730800653587,9.395346517917565,9.80000000003546,6.620440214380928,0.6824757230392271,7.302915937420155
314,1.3041666666666667,-5.0,1353.2992624999977,4.575048216700465,9.436179851250833,9.7999999999843,6.678111763886414,0.6246791214503159,7.30279088533673
315,1.3083333333333333,-5.0,1364.9796812499976,4.614535771636232,9.4770131845841,9.7999999999843,6.736033417558565,0.5666324156947385,7.302665833253304
316,1.3125,-5.0,1376.7104270833308,4.654193465460889,9.51784651791758,9.80000000003546,6.794205175397686,0.5083356057724935,7.30254078117018
